Allier,46.126979,3.430448,Calculatrice de poche,1
Allier,46.126979,3.430448,Carte d'abonnement,9
Allier,46.338101,2.596159,"Carte d'identit, passeport, permis de conduire",16
Allier,46.338101,2.596159,Carte de crdit,19
Allier,46.338101,2.596159,"Casque (vlo, moto)",2
Allier,46.126979,3.430448,"Chane, collier",2
Allier,46.338101,2.596159,Chaussures (autre que chaussures de ski et patins),3
Allier,46.338101,2.596159,Chquier,1
Allier,46.126979,3.430448,Cl de voiture,1
Allier,46.126979,3.430448,"Cls, porte-cls",21
Allier,46.126979,3.430448,"Disque dur externe, cl USB",2
Allier,46.561346,3.338842,Etui  lunettes vide,1
Allier,46.338101,2.596159,"Foulard, charpe",4
Allier,46.338101,2.596159,GPS,1
Allier,46.126979,3.430448,Gants,1
Allier,46.338101,2.596159,Guitare,1
Allier,46.126979,3.430448,Housse de vtement,1
Allier,46.338101,2.596159,Livre numrique,2
Allier,46.338101,2.596159,Lunettes,21
Allier,46.338101,2.596159,Lunettes en tui,9
Allier,46.126979,3.430448,"Manteau, veste, blazer, parka, blouson, cape",16
Allier,46.561346,3.338842,Montre,3
Allier,46.126979,3.430448,"Ncessaire, mallette de toilette, sac de maquillage",1
Allier,46.126979,3.430448,"Ordinateur, ordinateur portable, notebook",7
Allier,46.338101,2.596159,"Ordinateur, ordinateur portable, notebook protg (tui, housse,)",3
Allier,46.338101,2.596159,"Outils, Accesoires",2
Allier,46.126979,3.430448,"Parapluie tlescopique, parapluie de poche",4
Allier,46.561346,3.338842,"Parapluie-canne, parapluie  bandoulire",2
Allier,46.126979,3.430448,Pice d'identit personnelle et autre,4
Allier,46.126979,3.430448,"Porte-monnaie, portefeuille",27
Allier,46.561346,3.338842,"Pull over, gilet",4
Allier,46.338101,2.596159,Sac  dos,26
Allier,46.126979,3.430448,Sac  main,7
Allier,46.338101,2.596159,"Sac d'enseigne (plastique, papier, )",2
Allier,46.338101,2.596159,"Sac de voyage, sac de sport, sac  bandoulire",26
Allier,46.338101,2.596159,"Sacoche pour ordinateur, photo, vido",2
Allier,46.338101,2.596159,"Sacoche ventrale, banane",2
Allier,46.338101,2.596159,"Sacs de couchage, duvet",3
Allier,46.338101,2.596159,Tablette tactile,2
Allier,46.126979,3.430448,"Tablette tactile protge (tui, housse)",2
Allier,46.561346,3.338842,Tente,1
Allier,46.338101,2.596159,"Titre, livret d'pargne",1
Allier,46.126979,3.430448,Tlphone portable,81
Allier,46.126979,3.430448,"Tlphone portable protg (tui, coque,)",5
Allier,46.126979,3.430448,Trottinette,3
Allier,46.338101,2.596159,"Valise, sac sur roulettes",23
Allier,46.126979,3.430448,Vlo,4
Alpes-Maritimes,43.704556,7.261904,Accessoires 2 roues,5
Alpes-Maritimes,43.704556,7.261904,Accessoires de musique,7
Alpes-Maritimes,43.704556,7.261904,"Agenda, calendrier",17
Alpes-Maritimes,43.704556,7.261904,"AirPod, casque audio, couteurs",11
Alpes-Maritimes,43.704556,7.261904,"Appareil audio portable (lecteur de CD, baladeur MP3, iPod, ... )",23
Alpes-Maritimes,43.704556,7.261904,"Appareil photo, camscope/camras et accessoires",49
Alpes-Maritimes,43.704556,7.261904,"Appareil photo, camscope/camras et accessoires protg (sac, sacoche,)",30
Alpes-Maritimes,43.704556,7.261904,"Appareils audio portables (lecteur de CD, baladeur MP3, iPod, etc. )",5
Alpes-Maritimes,43.704556,7.261904,Appareils auditifs,7
Alpes-Maritimes,43.704556,7.261904,Appareils respiratoire avec ou sans protection,4
Alpes-Maritimes,43.553839,7.019682,Argent liquide / Espces,4
Alpes-Maritimes,43.704556,7.261904,"Article de papterie, stylo, classeur",18
Alpes-Maritimes,43.704556,7.261904,"Attach-case, serviette",70
Alpes-Maritimes,43.553839,7.019682,Autre argent,10
Alpes-Maritimes,43.704556,7.261904,Autre bagagerie,229
Alpes-Maritimes,43.704556,7.261904,Autre livre,30
Alpes-Maritimes,43.704556,7.261904,Autre petit vhicule,3
Alpes-Maritimes,43.553839,7.019682,Autre pice ou papier personnel,156
Alpes-Maritimes,43.704556,7.261904,Autres appareils et accessoires lectroniques,110
Alpes-Maritimes,43.704556,7.261904,Autres articles de papeterie,24
Alpes-Maritimes,43.704556,7.261904,"Autres articles de sport, de loisirs ou de camping",35
Alpes-Maritimes,43.704556,7.261904,"Autres articles enfants, bb",63
Alpes-Maritimes,43.704556,7.261904,Autres articles mdicaux,24
Alpes-Maritimes,43.704556,7.261904,Autres bijoux,2
Alpes-Maritimes,43.704556,7.261904,Autres divers,218
Alpes-Maritimes,43.704556,7.261904,Autres instruments de musique,15
Alpes-Maritimes,43.704556,7.261904,Autres jeux/jouets,7
Alpes-Maritimes,43.704556,7.261904,Autres vtements,114
Alpes-Maritimes,43.553839,7.019682,Badge magntique,16
Alpes-Maritimes,43.704556,7.261904,Bague,11
Alpes-Maritimes,43.704556,7.261904,Bande dessine,1
Alpes-Maritimes,43.553839,7.019682,Billets SNCF,10
Alpes-Maritimes,43.704556,7.261904,"Bonnet, chapeau",134
Alpes-Maritimes,43.704556,7.261904,Bquilles,10
Alpes-Maritimes,43.553839,7.019682,Bracelet,16
Alpes-Maritimes,43.704556,7.261904,Bton de marche,4
Alpes-Maritimes,43.553839,7.019682,Calculatrice de poche,1
Alpes-Maritimes,43.704556,7.261904,Canne,19
Alpes-Maritimes,43.704556,7.261904,"Cartable  dessins, pochette  dessins",9
Alpes-Maritimes,43.704556,7.261904,"Cartable, trousse d'colier, dossier scolaire",38
Alpes-Maritimes,43.553839,7.019682,Carte Vitale,23
Alpes-Maritimes,43.553839,7.019682,Carte d'abonnement,40
Alpes-Maritimes,43.704556,7.261904,"Carte d'identit, passeport, permis de conduire",467
Alpes-Maritimes,43.553839,7.019682,Carte de crdit,74
Alpes-Maritimes,43.704556,7.261904,"Casque (vlo, moto)",149
Alpes-Maritimes,43.704556,7.261904,"Chane, collier",7
Alpes-Maritimes,43.704556,7.261904,Chaussures (autre que chaussures de ski et patins),41
Alpes-Maritimes,43.704556,7.261904,"Chaussures de ski, patins  glace",1
Alpes-Maritimes,43.704556,7.261904,Chemise  rabat,5
Alpes-Maritimes,43.553839,7.019682,Chquier,15
Alpes-Maritimes,43.704556,7.261904,Cl de voiture,11
Alpes-Maritimes,43.553839,7.019682,"Cls, porte-cls",517
Alpes-Maritimes,43.704556,7.261904,Club de golf,4
Alpes-Maritimes,43.704556,7.261904,"Couteau de poche, autre couteau",8
Alpes-Maritimes,43.553839,7.019682,Dambulateur,2
Alpes-Maritimes,43.704556,7.261904,"Diplme, papiers personnels",34
Alpes-Maritimes,43.704556,7.261904,"Disque dur externe, cl USB",12
Alpes-Maritimes,43.704556,7.261904,"Doudou, peluche",22
Alpes-Maritimes,43.553839,7.019682,Etui  lunettes vide,6
Alpes-Maritimes,43.704556,7.261904,Fauteuil roulant,3
Alpes-Maritimes,43.704556,7.261904,Flte,1
Alpes-Maritimes,43.704556,7.261904,"Foulard, charpe",116
Alpes-Maritimes,43.704556,7.261904,GPS,2
Alpes-Maritimes,43.704556,7.261904,Gants,17
Alpes-Maritimes,43.704556,7.261904,Guitare,18
Alpes-Maritimes,43.704556,7.261904,Housse de vtement,28
Alpes-Maritimes,43.553839,7.019682,Jeu de socit,1
Alpes-Maritimes,43.704556,7.261904,"Jeu lectronique (console de jeux: Gameboy, PSP, DS, )",7
Alpes-Maritimes,43.704556,7.261904,"Landau, poussette d'enfants",56
Alpes-Maritimes,43.704556,7.261904,Livre de poche,19
Alpes-Maritimes,43.704556,7.261904,Livre numrique,30
Alpes-Maritimes,43.704556,7.261904,Livre reli,1
Alpes-Maritimes,43.704556,7.261904,Livre scolaire,1
Alpes-Maritimes,43.704556,7.261904,Luge,1
Alpes-Maritimes,43.553839,7.019682,Lunettes,270
Alpes-Maritimes,43.553839,7.019682,Lunettes en tui,210
Alpes-Maritimes,43.704556,7.261904,"Manteau, veste, blazer, parka, blouson, cape",1217
Alpes-Maritimes,43.704556,7.261904,Mdicaments,18
Alpes-Maritimes,43.553839,7.019682,Montre,24
Alpes-Maritimes,43.704556,7.261904,"Ncessaire, mallette de toilette, sac de maquillage",148
Alpes-Maritimes,43.704556,7.261904,"Ordinateur, ordinateur portable, notebook",134
Alpes-Maritimes,43.704556,7.261904,"Ordinateur, ordinateur portable, notebook protg (tui, housse,)",84
Alpes-Maritimes,43.553839,7.019682,Ordonnance,1
Alpes-Maritimes,43.704556,7.261904,"Outils, Accesoires",12
Alpes-Maritimes,43.704556,7.261904,"Parapluie tlescopique, parapluie de poche",8
Alpes-Maritimes,43.704556,7.261904,"Parapluie-canne, parapluie  bandoulire",27
Alpes-Maritimes,43.704556,7.261904,"Photos, albums de photos",5
Alpes-Maritimes,43.553839,7.019682,Pice d'identit personnelle et autre,307
Alpes-Maritimes,43.704556,7.261904,"Porte-monnaie, portefeuille",2285
Alpes-Maritimes,43.704556,7.261904,Poupe,3
Alpes-Maritimes,43.704556,7.261904,"Produits cosmtiques (parfum, etc.)",6
Alpes-Maritimes,43.704556,7.261904,"Pull over, gilet",118
Alpes-Maritimes,43.553839,7.019682,Radiographie,13
Alpes-Maritimes,43.704556,7.261904,"Raquette de tennis, de badminton",39
Alpes-Maritimes,43.704556,7.261904,"Rollers, patins  roulettes",2
Alpes-Maritimes,43.704556,7.261904,"Rtroprojecteur, videoprojecteur",6
Alpes-Maritimes,43.704556,7.261904,Sac  dos,1880
Alpes-Maritimes,43.553839,7.019682,Sac  main,595
Alpes-Maritimes,43.704556,7.261904,"Sac d'enseigne (plastique, papier, )",720
Alpes-Maritimes,43.704556,7.261904,"Sac de voyage, sac de sport, sac  bandoulire",1330
